Index,Price,Currency,Condition,Vehicle_brand,Vehicle_model,Vehicle_version,Vehicle_generation,Production_year,Mileage_km,Power_HP,Displacement_cm3,Fuel_type,CO2_emissions,Drive,Transmission,Type,Doors_number,Colour,Origin_country,First_owner,First_registration_date,Offer_publication_date,Offer_location,Features
1157,10500,PLN,Used,Alfa Romeo,147,1.9 JTD 8V Impression,,2007,82000.0,120.0,1910.0,Diesel,153.0,Front wheels,Manual,compact,5.0,black,,,26/07/2007,26/04/2021,"Gorzów Wielkopolski, Lubuskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Manual air conditioning', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Central locking', 'Immobilizer', 'Factory radio']"
1158,12900,PLN,Used,Alfa Romeo,159,2.4JTDM Distinctive,,2007,227000.0,200.0,2387.0,Diesel,179.0,,Manual,station_wagon,4.0,golden,,,11/02/2007,30/04/2021,"Łódź, Łódzkie, Bałuty","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Rear parking sensors', 'Dual zone air conditioning', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alloy wheels', 'Electric rear windows', 'On-board computer', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Automatic air conditioning', 'GPS navigation']"
1159,21500,PLN,Used,Alfa Romeo,Brera,,,2007,160000.0,185.0,2198.0,Gasoline,,,Automatic,coupe,3.0,burgundy,,,04/12/2007,29/04/2021,"Zgorzelec, zgorzelecki, Dolnośląskie","['ABS', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rear parking sensors', 'Electrically adjustable seats', 'On-board computer', 'GPS navigation', 'Heated front seats', 'Fog lights', 'Multifunction steering wheel', 'Central locking', 'Passengers airbag', 'Alarm', 'Rain sensor', 'Electrochromic side mirrors', 'Automatic air conditioning', 'Shift paddles', 'Speed limiter', 'Sunroof', 'Leather upholstery', 'Electric front windows', 'Factory radio', 'Alloy wheels', 'Front parking sensors', 'Electrochromic rear view mirror', 'Dual zone air conditioning', 'MP3', 'Heated windscreen', 'Daytime running lights', 'Cruise control']"
1160,199900,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Sprint Q4,,2021,1.0,200.0,1995.0,Gasoline,160.0,4x4 (permanent),Automatic,SUV,5.0,gray,,,,03/05/2021,"ul. Fordońska 353 - 85-766 Bydgoszcz, Kujawsko-pomorskie (Polska)","['ABS', 'Automatic air conditioning', 'Dual zone air conditioning']"
1161,18600,PLN,Used,Alfa Romeo,Mito,1.4 Junior,,2012,80000.0,70.0,1368.0,Gasoline,134.0,Front wheels,Manual,small_cars,3.0,black,,,23/05/2012,01/05/2021,"Koninko, poznański, Wielkopolskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'USB socket', 'Fog lights', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Front side airbags', 'Central locking', 'Immobilizer', 'Factory radio', 'AUX socket', 'Daytime running lights']"
1162,9900,PLN,Used,Alfa Romeo,159,,,2008,185000.0,150.0,1900.0,Diesel,,Front wheels,Manual,sedan,4.0,gray,,,,26/04/2021,"Poznańska 134 - 63-300 Pleszew, pleszewski, Wielkopolskie (Polska)",[]
1163,14900,PLN,Used,Alfa Romeo,159,1.9JTS Impression,,2006,124000.0,160.0,1859.0,Gasoline,205.0,Front wheels,Manual,station_wagon,4.0,silver,,Yes,,27/04/2021,"Mysłowice, Śląskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Rain sensor', 'ESP(stabilization of the track)', 'Dual zone air conditioning', 'MP3', 'Fog lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rear parking sensors', 'Isofix', 'Manual air conditioning', 'Airbag protecting the knees', 'Xenon lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'ASR (traction control)', 'Electric rear windows', 'Automatic air conditioning', 'Air curtains', 'Front side airbags', 'Velor upholstery']"
1164,23999,PLN,Used,Alfa Romeo,Brera,2.2JTS Sky View,,2006,211000.0,185.0,2198.0,Gasoline,,Front wheels,Manual,coupe,3.0,blue,,,01/09/2007,02/05/2021,"Jelenia Góra, Dolnośląskie, Centrum","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'Dual zone air conditioning', 'Air curtains', 'Speed limiter', 'Airbag protecting the knees', 'Fog lights', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Rear parking sensors', 'Electrochromic rear view mirror', 'Isofix', 'Manual air conditioning', 'GPS navigation', 'Heated side mirrors', 'Front side airbags', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Panoramic roof', 'Electrically adjustable seats', 'Automatic air conditioning', 'On-board computer', 'DVD player', 'Heated front seats', 'Tinted windows', 'Cruise control']"
1165,7500,PLN,Used,Alfa Romeo,147,,,2006,113000.0,105.0,1600.0,Gasoline,,Front wheels,Manual,city_cars,5.0,golden,,,,24/04/2021,"Szamotuły, szamotulski, Wielkopolskie","['ABS', 'Alloy wheels', 'ESP(stabilization of the track)', 'Immobilizer', 'Air curtains', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'CD', 'Electric front windows', 'Manual air conditioning', 'Heated side mirrors', 'Factory radio', 'Fog lights', 'Alarm', 'Central locking', 'Electrically adjustable mirrors', 'On-board computer', 'Passengers airbag', 'Velor upholstery']"
1166,148000,PLN,Used,Alfa Romeo,Stelvio,2.2 Diesel 16V AT8-Q4,,2017,77265.0,210.0,2143.0,Diesel,127.0,4x4 (permanent),Automatic,SUV,5.0,black,Poland,Yes,01/02/2018,29/04/2021,"Lwówek Śląski, lwówecki, Dolnośląskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Tinted windows', 'Start-Stop system', 'Fog lights', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated front seats', 'Aftermarket radio', 'Daytime running lights', 'Xenon lights', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Panoramic roof', 'Electric rear windows', 'SD socket', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Front side airbags', 'Roof rails', 'LED lights', 'Leather upholstery']"
1167,103000,PLN,Used,Alfa Romeo,Giulia,2.2 D Turbo Veloce Q4,,2017,53000.0,210.0,2143.0,Diesel,122.0,4x4 (permanent),Automatic,sedan,4.0,blue,Germany,Yes,29/06/2017,01/05/2021,"Turek, turecki, Wielkopolskie","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Rear view camera', 'On-board computer', 'GPS navigation', 'Front side airbags', 'Start-Stop system', 'Fog lights', 'Active cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Panoramic roof', 'Electric rear windows', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Tinted windows', 'Sunroof', 'Xenon lights', 'Multifunction steering wheel', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Heated front seats', 'Adjustable suspension', 'Daytime running lights', 'Leather upholstery']"
1168,247590,PLN,New,Alfa Romeo,Stelvio,,,2021,5.0,280.0,2000.0,Gasoline,,4x4 (attached automatically),Automatic,SUV,,gray,Poland,Yes,,27/04/2021,"Batorego 69a - 65-735 Zielona Góra, Lubuskie (Polska)","['ABS', 'Bluetooth', 'Blind spot sensor', 'Rear parking sensors', 'Electric front windows', 'Electrically adjustable mirrors', 'Immobilizer', 'Automatic air conditioning', 'Speed limiter', 'Airbag protecting the knees', 'Front side airbags', 'Factory radio', 'GPS navigation', 'Cruise control', 'Shift paddles', 'Alloy wheels', 'Central locking', 'Twilight sensor', 'Electrochromic side mirrors', 'Electric rear windows', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Heated side mirrors', 'Drivers airbag', 'Rear side airbags', 'Xenon lights', 'Start-Stop system', 'Active cruise control', 'Lane assistant', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'Electrically adjustable seats', 'USB socket', 'Rear view camera', 'On-board computer', 'Heated front seats', 'Passengers airbag', 'Tinted windows', 'Daytime running lights', 'Leather upholstery', 'Multifunction steering wheel']"
1169,212900,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Sprint Q4,,2021,1.0,200.0,1995.0,Gasoline,160.0,4x4 (attached automatically),Automatic,SUV,5.0,red,,,,02/05/2021,"ul. Karkonoska 45 - 53-015 Wrocław, Dolnośląskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'Isofix', 'Dual zone air conditioning', 'MP3', 'Rear side airbags', 'Start-Stop system', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'Rear view camera', 'On-board computer', 'Heated side mirrors', 'Tinted windows', 'Daytime running lights', 'Multifunction steering wheel', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Front side airbags', 'Roof rails', 'Xenon lights']"
1170,20800,PLN,Used,Alfa Romeo,Giulietta,1.6 JTDM Distinctive,,2010,170000.0,105.0,1598.0,Diesel,114.0,Front wheels,Manual,compact,5.0,black,Poland,Yes,,30/04/2021,"Kielce, Świętokrzyskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Rain sensor', 'Electrochromic rear view mirror', 'USB socket', 'Manual air conditioning', 'MP3', 'Rear side airbags', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'ASR (traction control)', 'Twilight sensor', 'ESP(stabilization of the track)', 'Isofix', 'On-board computer', 'Heated side mirrors', 'LED lights', 'Central locking', 'Immobilizer', 'Factory radio', 'Bluetooth', 'Electrochromic side mirrors', 'AUX socket', 'Automatic air conditioning', 'Air curtains', 'Front side airbags', 'Fog lights']"
1171,195000,PLN,Used,Alfa Romeo,Giulia,2.9 Bi Turbo V6 Quadrifoglio,,2016,78000.0,510.0,2891.0,Gasoline,198.0,Rear wheels,Manual,sedan,4.0,red,,,27/09/2016,27/04/2021,"Czechowice-Dziedzice, bielski, Śląskie","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Twilight sensor', 'Electric rear windows', 'Automatic air conditioning', 'Airbag protecting the knees', 'Daytime running lights', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Front parking sensors', 'ESP(stabilization of the track)', 'Dual zone air conditioning', 'Front side airbags', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'Blind spot sensor', 'Rear parking sensors', 'Isofix', 'Air curtains', 'Tinted windows']"
1172,28999,PLN,Used,Alfa Romeo,Giulietta,,,2012,135000.0,105.0,1600.0,Diesel,,Front wheels,Manual,compact,5.0,red,,,23/08/2012,28/04/2021,"Legnica, Dolnośląskie","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electrochromic rear view mirror', 'AUX socket', 'Isofix', 'On-board computer', 'Speed limiter', 'Start-Stop system', 'Fog lights', 'Multifunction steering wheel', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Bluetooth', 'Rear parking sensors', 'Electric rear windows', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated side mirrors', 'Daytime running lights', 'Velor upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Electrochromic side mirrors', 'ESP(stabilization of the track)', 'Hook', 'Dual zone air conditioning', 'MP3', 'Front side airbags', 'LED lights', 'Cruise control']"
1173,198900,PLN,New,Alfa Romeo,Giulia,2.0 Turbo Veloce Q4,,2021,1.0,280.0,1995.0,Gasoline,156.0,4x4 (attached automatically),Automatic,sedan,4.0,black,,,,30/04/2021,"Rosoła 55 - 02-786 Warszawa, Ursynów (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Speed limiter', 'Front side airbags', 'Daytime running lights', 'Leather upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'MP3', 'Heated side mirrors', 'Tinted windows', 'LED lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Heated front seats', 'Start-Stop system', 'Xenon lights', 'Multifunction steering wheel']"
1174,193900,PLN,New,Alfa Romeo,Stelvio,2.0 Turbo Sprint Q4,,2021,1.0,200.0,1995.0,Gasoline,190.0,4x4 (attached automatically),Automatic,SUV,5.0,red,,,,30/04/2021,"Rosoła 55 - 02-786 Warszawa, Ursynów (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Parking assistant', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Rear view camera', 'On-board computer', 'Heated side mirrors', 'Tinted windows', 'LED lights', 'Velor upholstery', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'Heated front seats', 'Start-Stop system', 'Xenon lights', 'Cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'Isofix', 'Dual zone air conditioning', 'MP3', 'Front side airbags', 'Daytime running lights', 'Leather upholstery', 'Multifunction steering wheel']"
1175,231500,PLN,New,Alfa Romeo,Giulia,2.0 Turbo Veloce Q4,,2021,1.0,280.0,1995.0,Gasoline,156.0,4x4 (permanent),Automatic,sedan,4.0,black,,,,01/05/2021,"ul. Karkonoska 45 - 53-015 Wrocław, Dolnośląskie (Polska)","['ABS', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Blind spot sensor', 'Rear parking sensors', 'Electric rear windows', 'AUX socket', 'Rear view camera', 'On-board computer', 'MP3', 'Heated side mirrors', 'Front side airbags', 'Daytime running lights', 'Cruise control', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Bluetooth', 'Twilight sensor', 'Electrochromic side mirrors', 'Electrically adjustable seats', 'USB socket', 'Automatic air conditioning', 'Air curtains', 'GPS navigation', 'Heated front seats', 'Tinted windows', 'Xenon lights', 'Active cruise control', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Rain sensor', 'Front parking sensors', 'Electrochromic rear view mirror', 'ESP(stabilization of the track)', 'Isofix', 'Dual zone air conditioning', 'Shift paddles', 'Speed limiter', 'Heated rear seats', 'Start-Stop system', 'Leather upholstery', 'Multifunction steering wheel']"
1176,24800,PLN,Used,Alfa Romeo,159,2.0 JTDM 16V DPF,,2010,232018.0,136.0,1956.0,Diesel,134.0,Front wheels,Manual,station_wagon,4.0,black,Poland,,18/04/2011,02/05/2021,"ul. Krakowska - 32-600 Oświęcim, oświęcimski, Małopolskie (Polska)","['ABS', 'Electric front windows', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'ESP(stabilization of the track)', 'Automatic air conditioning', 'Air curtains', 'Airbag protecting the knees', 'Cruise control', 'CD', 'Electrically adjustable mirrors', 'Passengers airbag', 'Alarm', 'Rear parking sensors', 'USB socket', 'Dual zone air conditioning', 'MP3', 'Front side airbags', 'Multifunction steering wheel', 'Central locking', 'Immobilizer', 'Factory radio', 'Alloy wheels', 'Electric rear windows', 'Isofix', 'On-board computer', 'Heated side mirrors', 'Fog lights']"
1177,219900,PLN,New,Alfa Romeo,Giulia,2.0 Turbo Veloce Q4,,2021,1.0,280.0,1995.0,Gasoline,156.0,4x4 (permanent),Automatic,sedan,4.0,blue,,,,01/05/2021,"ul. Fordońska 353 - 85-766 Bydgoszcz, Kujawsko-pomorskie (Polska)","['ABS', 'Automatic air conditioning']"
1178,4000,PLN,Used,Alfa Romeo,GT,1.9JTD 16V Progression,,2004,207000.0,150.0,1910.0,Diesel,,Front wheels,Manual,coupe,2.0,gray,,,15/06/2004,27/04/2021,"Gdynia, Pomorskie, Redłowo","['Electric front windows', 'Automatic air conditioning', 'Cruise control', 'Drivers airbag', 'GPS navigation', 'Power steering', 'Velor upholstery']"
1179,163000,PLN,Used,Alfa Romeo,Stelvio,2.0 Turbo B-Tech Edition Q4,,2019,10000.0,280.0,1995.0,Gasoline,182.0,4x4 (permanent),Automatic,SUV,5.0,gray,,,,26/04/2021,"Myślenice, myślenicki, Małopolskie","['ABS', 'Electrically adjustable mirrors', 'Factory radio', 'Alloy wheels', 'Rain sensor', 'Rear parking sensors', 'Isofix', 'On-board computer', 'Roof rails', 'Leather upholstery', 'Central locking', 'Drivers airbag', 'Power steering', 'ASR (traction control)', 'Twilight sensor', 'Electric rear windows', 'Automatic air conditioning', 'Front side airbags', 'Start-Stop system', 'Active cruise control', 'Electric front windows', 'Passengers airbag', 'Alarm', 'Lane assistant', 'Front parking sensors', 'ESP(stabilization of the track)', 'Dual zone air conditioning', 'Rear side airbags', 'LED lights', 'Multifunction steering wheel']"
